inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,89.89181770012138,21.2,16.74362952426068,0.8,0.6314888202482778,19.6,17.978363540024276,4.2,3.3487259048521363,0.2,0.12629776404965556
Medium Density,98.2,92.06725628059434,21.2,19.44941618411377,0.8,0.0,39.3,36.82690251223774,8.5,7.779766473645508,0.3,0.0
High Density,98.2,96.91470335277305,21.2,18.399952461998268,0.8,1.765717324733365,78.5,77.53176268221844,17.0,14.719961969598614,0.6,1.4125738597866921
