inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,85.94202660989792,21.2,28.15226768405124,0.8,0.0,19.6,17.188405321979584,4.2,5.630453536810248,0.2,0.0
Medium Density,98.2,92.03106549581385,21.2,15.104193557922015,0.8,0.6156259062532372,39.3,36.81242619832554,8.5,6.041677423168807,0.3,0.2462503625012949
High Density,98.2,103.29346742999326,21.2,14.769630495284696,0.8,0.592129027129612,78.5,82.63477394399462,17.0,11.815704396227758,0.6,0.4737032217036896
