inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,107.72877911628416,21.2,30.121022743801703,0.8,0.112426676371048,19.6,21.545755823256833,4.2,6.024204548760341,0.2,0.0224853352742096
Medium Density,98.2,99.65154265163302,21.2,16.40795635922701,0.8,0.0,39.3,39.86061706065321,8.5,6.563182543690805,0.3,0.0
High Density,98.2,103.06554325564022,21.2,16.6593806115065,0.8,0.6560123507384735,78.5,82.45243460451218,17.0,13.3275044892052,0.6,0.5248098805907788
