inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,100.19608692083573,21.2,16.838165956100024,0.8,0.0,19.6,20.039217384167145,4.2,3.367633191220005,0.2,0.0
Medium Density,98.2,95.79543896232573,21.2,19.63271279320114,0.8,0.37373468823681133,39.3,38.318175584930295,8.5,7.8530851172804566,0.3,0.14949387529472455
High Density,98.2,92.33755659514374,21.2,16.734328654732366,0.8,0.0,78.5,73.870045276115,17.0,13.387462923785893,0.6,0.0
