inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,109.58967491773433,21.2,21.620102345096637,0.8,0.0,19.6,21.917934983546868,4.2,4.324020469019327,0.2,0.0
Medium Density,98.2,91.98156391889677,21.2,24.52524356130687,0.8,0.0,39.3,36.79262556755871,8.5,9.810097424522748,0.3,0.0
High Density,98.2,94.1690787995228,21.2,19.740069695699017,0.8,1.1267640986434166,78.5,75.33526303961824,17.0,15.792055756559215,0.6,0.9014112789147334
