inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,98.30085954463536,21.2,27.038828295876097,0.8,0.19087816398724877,19.6,19.660171908927072,4.2,5.40776565917522,0.2,0.03817563279744976
Medium Density,98.2,93.89171689440366,21.2,19.27041713488075,0.8,0.9372488569440383,39.3,37.55668675776146,8.5,7.708166853952299,0.3,0.37489954277761534
High Density,98.2,93.15881318035002,21.2,20.828384995822386,0.8,0.8382584600698746,78.5,74.52705054428002,17.0,16.66270799665791,0.6,0.6706067680558997
