inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,214.94923961804398,21.2,69.38218949547098,0.8,0.0,19.6,42.9898479236088,4.2,13.876437899094197,0.2,0.0
Medium Density,98.2,134.29142390421907,21.2,28.717501617691084,0.8,0.7890373220113677,39.3,53.716569561687635,8.5,11.487000647076435,0.3,0.3156149288045471
High Density,98.2,115.38565843858188,21.2,23.549657561397307,0.8,1.5067091121647282,78.5,92.30852675086551,17.0,18.839726049117846,0.6,1.2053672897317826
