inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,118.82785711376411,21.2,24.653291851269138,0.8,0.4315065222842595,19.6,23.765571422752824,4.2,4.930658370253828,0.2,0.08630130445685191
Medium Density,98.2,114.88804454969039,21.2,24.416001417635474,0.8,0.40925505494260705,39.3,45.95521781987616,8.5,9.766400567054191,0.3,0.16370202197704284
High Density,98.2,105.98639104847055,21.2,18.588384340569174,0.8,1.5086040674193706,78.5,84.78911283877645,17.0,14.87070747245534,0.6,1.2068832539354966
