inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,118.73020470595677,21.2,32.02875536739794,0.8,0.4646209218636733,19.6,23.746040941191353,4.2,6.405751073479589,0.2,0.09292418437273467
Medium Density,98.2,111.53200873002808,21.2,23.098841593448213,0.8,1.3508956168037136,39.3,44.61280349201124,8.5,9.239536637379286,0.3,0.5403582467214855
High Density,98.2,118.05132946211657,21.2,24.866936107896706,0.8,1.2160230753740013,78.5,94.44106356969326,17.0,19.893548886317365,0.6,0.9728184602992012
