inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,125.10876271869044,21.2,18.563580809930144,0.8,0.0,19.6,25.02175254373809,4.2,3.712716161986029,0.2,0.0
Medium Density,98.2,126.53504910256689,21.2,24.839258545029864,0.8,1.1969751138936946,39.3,50.61401964102676,8.5,9.935703418011947,0.3,0.47879004555747784
High Density,98.2,119.68337662322156,21.2,27.407130071412006,0.8,0.6146107663145877,78.5,95.74670129857725,17.0,21.925704057129607,0.6,0.49168861305167016
