inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,116.60904283215683,21.2,29.322438093169755,0.8,0.8714054555312487,19.6,23.32180856643137,4.2,5.864487618633952,0.2,0.17428109110624976
Medium Density,98.2,110.14052231267289,21.2,21.944465709617443,0.8,1.2451164771979168,39.3,44.05620892506916,8.5,8.777786283846977,0.3,0.49804659087916675
High Density,98.2,115.91323562515393,21.2,23.65682697334492,0.8,1.0570999240308994,78.5,92.73058850012315,17.0,18.925461578675936,0.6,0.8456799392247195
