inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,117.83332722256563,21.2,32.8870942579937,0.8,1.5001414410811504,19.6,23.566665444513127,4.2,6.577418851598741,0.2,0.3000282882162301
Medium Density,98.2,111.78246494208963,21.2,25.416529264541712,0.8,1.6581257458478733,39.3,44.71298597683585,8.5,10.166611705816685,0.3,0.6632502983391494
High Density,98.2,119.51409809967386,21.2,28.22843573474288,0.8,1.3726225186607348,78.5,95.6112784797391,17.0,22.582748587794306,0.6,1.098098014928588
