inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,111.71475236292048,21.2,23.21103930367461,0.8,0.4760592776651218,19.6,22.342950472584096,4.2,4.642207860734922,0.2,0.09521185553302436
Medium Density,98.2,120.95920302388214,21.2,25.734510902778105,0.8,0.4515673491212097,39.3,48.38368120955286,8.5,10.293804361111242,0.3,0.1806269396484839
High Density,98.2,116.96225613854355,21.2,20.506493368611768,0.8,1.664017552256582,78.5,93.56980491083485,17.0,16.405194694889413,0.6,1.3312140418052658
