inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,97.1033875474829,21.2,20.739647953963637,0.8,0.481651325197229,19.6,19.42067750949658,4.2,4.147929590792727,0.2,0.0963302650394458
Medium Density,98.2,107.20943474653458,21.2,18.929921397501346,0.8,0.0,39.3,42.88377389861384,8.5,7.571968559000538,0.3,0.0
High Density,98.2,112.58805671240972,21.2,19.877024257245676,0.8,0.6300741489127465,78.5,90.07044536992778,17.0,15.901619405796541,0.6,0.5040593191301972
