inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,119.39647225749425,21.2,26.86125207471126,0.8,0.11385402353951943,19.6,23.87929445149885,4.2,5.372250414942252,0.2,0.022770804707903887
Medium Density,98.2,105.14682865874457,21.2,15.88022920044028,0.8,0.6973424135828878,39.3,42.05873146349783,8.5,6.3520916801761125,0.3,0.27893696543315516
High Density,98.2,107.81720248804824,21.2,19.183531145136563,0.8,1.3557750159636381,78.5,86.25376199043859,17.0,15.34682491610925,0.6,1.0846200127709105
