inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,116.31541862673123,21.2,21.845607882342236,0.8,0.17370539025231096,19.6,23.26308372534625,4.2,4.369121576468447,0.2,0.03474107805046219
Medium Density,98.2,105.15569719984296,21.2,19.64143957650927,0.8,0.0,39.3,42.06227887993719,8.5,7.856575830603709,0.3,0.0
High Density,98.2,112.50675654307472,21.2,19.747637063842554,0.8,0.9404464593625619,78.5,90.00540523445977,17.0,15.798109651074043,0.6,0.7523571674900495
