inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,105.19867828565214,21.2,24.31150651907059,0.8,0.22362186624205294,19.6,21.03973565713043,4.2,4.862301303814118,0.2,0.04472437324841059
Medium Density,98.2,100.45655195824659,21.2,18.99330035861512,0.8,0.23255517107910112,39.3,40.18262078329864,8.5,7.597320143446048,0.3,0.09302206843164046
High Density,98.2,106.54327778748103,21.2,19.829015366362558,0.8,0.605742508182684,78.5,85.23462222998484,17.0,15.863212293090047,0.6,0.48459400654614726
