inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,115.93700482618371,21.2,25.954937733161266,0.8,0.21580245211599006,19.6,23.187400965236744,4.2,5.190987546632254,0.2,0.043160490423198014
Medium Density,98.2,113.29060369461718,21.2,21.043820999289302,0.8,0.4767420830340515,39.3,45.31624147784687,8.5,8.41752839971572,0.3,0.19069683321362063
High Density,98.2,117.98829380814037,21.2,22.295024532420367,0.8,0.6198433319335401,78.5,94.3906350465123,17.0,17.836019625936295,0.6,0.4958746655468321
