inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,119.25570839784785,21.2,26.294199930173335,0.8,0.14755195602678783,19.6,23.851141679569572,4.2,5.258839986034667,0.2,0.029510391205357568
Medium Density,98.2,103.74028059285385,21.2,18.095731338678807,0.8,0.3163501052101094,39.3,41.496112237141546,8.5,7.238292535471523,0.3,0.12654004208404376
High Density,98.2,110.79776781098576,21.2,19.193359400211307,0.8,1.4026051454529416,78.5,88.63821424878861,17.0,15.354687520169046,0.6,1.1220841163623534
