inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,115.78483826163364,21.2,21.516125628739516,0.8,0.7238309455447907,19.6,23.156967652326728,4.2,4.303225125747903,0.2,0.14476618910895814
Medium Density,98.2,109.09380248632674,21.2,22.994942465389858,0.8,0.0,39.3,43.637520994530696,8.5,9.197976986155943,0.3,0.0
High Density,98.2,110.93268728333646,21.2,21.096437238149406,0.8,2.022274115885015,78.5,88.74614982666918,17.0,16.877149790519525,0.6,1.617819292708012
