inserts,ground_truth_volume_large,calculated_volume_large,ground_truth_volume_medium,calculated_volume_medium,ground_truth_volume_small,calculated_volume_small,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small
Low Density,98.2,115.95022178911739,21.2,33.11400897872361,0.8,0.2157864341760075,19.6,23.19004435782348,4.2,6.6228017957447225,0.2,0.04315728683520151
Medium Density,98.2,111.96391084554318,21.2,23.050323395286675,0.8,0.0,39.3,44.78556433821728,8.5,9.22012935811467,0.3,0.0
High Density,98.2,118.14235181119871,21.2,22.73297427218724,0.8,1.295125379148285,78.5,94.51388144895897,17.0,18.18637941774979,0.6,1.036100303318628
